prompt,summary
Maria had sixty-seven pieces of candy. She ate sixty-four pieces. How many pieces of candy does Maria have now? ,"var1 = [find] total candies [/find]  # 67, var2 = [find] eaten candies [/find]  # 64, var3 = [subtract] var1, var2 [/subtract]  # 67 - 64 = 3, [return] var3 [/return]  # 3 "
172 students are forming teams for a mountaineering competition. Each team should have 18 students. How many students will not be on a team?,"var1 = [find] students [/find]  # 172, var2 = [find] team size [/find]  # 18, var3 = [divide] var1, var2 [/divide]  # 172 / 18 = 9.55, var3 = [round_down] var3 [/round_down]  # round down 9.55  = 9, var4 = [multiply] var2, var3 [/multiply]  # 18 * 9 = 162, var5 = [subtract] var1, var4 [/subtract]  # 172 - 162 = 10, [return] var5 [/return]  # 10 "
"Mona is having a party at her house to celebrate her birthday. She invited some friends and family. Mona prepared rainbow colored cupcakes for dessert. If she made 7 sets for each of the 7 colors of the rainbow and each set has 6 cupcakes, how many cupcakes did Mona prepare in total?","var1 = [find] number of rainbow colors [/find]  # 7, var2 = [find] cupcakes per set [/find]  # 6, var1 = [multiply] var1, var2 [/multiply]  # 7 * 6 = 42, [return] var1 [/return]  # 42 "
Both of them were also asked to take note of the total number of chicken in the farm. Ben counted a total of 9 chicken coops and Daniel said that there are 60 chickens in one coop. How many chickens do they have in total?,"var1 = [find] number of chicken coops [/find]  # 9, var2 = [find] number of chickens per coop [/find]  # 60, var1 = [multiply] var1, var2 [/multiply]  # 9 * 60 = 540, [return] var1 [/return]  # 540 "
"Ms. Baker has 17 cupcakes. She wants to share them equally among her 3 children so that no one gets more than anyone else. If she gives each child as many cupcakes as possible, how many cupcakes will be left over for Ms. Baker to eat?","var1 = [find] cupcakes [/find]  # 17, var2 = [find] children [/find]  # 3, var3 = [divide] var1, var2 [/divide]  # 17 / 3 = 5 rounded down to 5 , var4 = [subtract] var1, var3 * var2 [/subtract]  # 17 - 5 * 3  = 2, [return] var4 [/return]  # 2 "
Julia played tag with 12 kids on Monday. She played tag with 7 kids on Tuesday. How many kids did she play with altogether?,"var1 = [find] played with kids Monday [/find]  # 12, var2 = [find] played with kids Tuesday [/find]  # 7, var3 = [add] var1, var2 [/add]  # 12 + 7 = 19, [return] var3 [/return]  # 19 "
"An airline lets each passenger take eight pieces of luggage. If there were four people flying, how many bags could they take?","var1 = [find] luggage per person [/find]  # 8, var2 = [find] people flying [/find]  # 4, var3 = [multiply] var1, var2 [/multiply]  # 8 * 4 = 32, [return] var3 [/return]  # 32 "
Dan has $3.00. He bought a candy bar for $1.00. How much money is left?,"var1 = [find] Dan money [/find]  # 3, var2 = [find] candy bar price [/find]  # 1, var1 = [subtract] var1, var2 [/subtract]  # 3 - 1 = 2, [return] var1 [/return]  # 2 "
"A rectangle flower bed had a total area of 35 square yards. If it was 5 yards wide, how long was it?","var1 = [find] area [/find]  # 35, var2 = [find] width [/find]  # 5, var3 = [divide] var1, var2 [/divide]  # 35 / 5 = 7, [return] var3 [/return]  # 7 "
"In the freezer there are 2 grape popsicles, 13 cherry popsicles and 2 banana popsicles. How many popsicles are there total? ","var1 = [find] grape popsicles [/find]  # 2, var2 = [find] cherry popsicles [/find]  # 13, var3 = [find] banana popsicles [/find]  # 2, var4 = [add] var1, var2 [/add]  # 2 + 13 = 15, var5 = [add] var4, var3 [/add]  # 15 + 2 = 17, [return] var5 [/return]  # 17 "
"Brenda's mother made cookies for five. If she prepared 35 cookies and each of them had the same number of cookies, how many did each of them have?","var1 = [find] cookies [/find]  # 35, var2 = [find] persons [/find]  # 5, var1 = [divide] var1, var2 [/divide]  # 35 / 5 = 7, [return] var1 [/return]  # 7 "
"Annie also planned the time she would spend going around the 9 blocks in her village. If she plans on spending just 8 minutes on each block, how much time would it take for her to finish trick or treating?","var1 = [find] time spent per block [/find]  # 8, var2 = [find] number of blocks [/find]  # 9, var1 = [multiply] var1, var2 [/multiply]  # 8 * 9 = 72, [return] var1 [/return]  # 72 "
"Shiela has started writing a list of gifts that she plans to give to her family and friends this Christmas. For her classmates, she made colorful paper stars which will be placed in small clear bottles. She was able to prepare 45 paper stars. How many stars will be placed in each bottle if Shiela has 9 classmates?","var1 = [find] paper stars [/find]  # 45, var2 = [find] classmates [/find]  # 9, var1 = [divide] var1, var2 [/divide]  # 45 / 9 = 5, [return] var1 [/return]  # 5 "
"Billy was making ice using ice trays. Each tray held nine ice cubes. If he had eight trays, how many cubes could he make?","var1 = [find] cubes per tray [/find]  # 9, var2 = [find] total trays [/find]  # 8, var3 = [multiply] var1, var2 [/multiply]  # 9 * 8 = 72, [return] var3 [/return]  # 72 "
"Olivia's dad took her and some friends out to eat for her birthday. If each meal costs 7 dollars and her dad paid for 3 meals, how much did he spend?","var1 = [find] meals [/find]  # 3, var2 = [find] cost per meal [/find]  # 7, var3 = [multiply] var1, var2 [/multiply]  # 3 * 7 = 21, [return] var3 [/return]  # 21 "
"Denise has 210 crayons and 3 blocks. If she shares the crayons among 30 friends, how many crayons does each friend get?","var1 = [find] crayons [/find]  # 210, var2 = [find] friends [/find]  # 30, var3 = [divide] var1, var2 [/divide]  # 210 / 30 = 7, var4 = [multiply] var3, var2 [/multiply]  # 7 * 30 = 210, var5 = [subtract] var1, var4 [/subtract]  # 210 - 210 = 0, [return] var3 [/return]  # 7 "
"Even the chipmunks are trying to get away to find other warmer places to stay. If 21 chipmunk families were left from the original 86 families, how many chipmunk families went away?","var1 = [find] chipmunk families originally [/find]  # 86, var2 = [find] chipmunk families left [/find]  # 21, var1 = [subtract] var1, var2 [/subtract]  # 86 - 21 = 65, [return] var1 [/return]  # 65 "
"A baker made ninety cakes. If he sold eighty-three of them, how many cakes would the baker still have? ","var1 = [find] total cakes [/find]  # 90, var2 = [find] sold cakes [/find]  # 83, var3 = [subtract] var1, var2 [/subtract]  # 90 - 83 = 7, [return] var3 [/return]  # 7 "
"Robin is making bead necklaces. She wants to use 31 beads to make 4 necklaces. If she wants each necklace to have the same number of beads, how many beads will she have left over?","var1 = [find] ""beads"" [/find]  # 31, var2 = [find] ""necklaces"" [/find]  # 4, var3 = [mod] var1, var2 [/mod]  # 31 % 4 = 3, [return] var3 [/return]  # 3 "
The teacher gave 42 pencils to 12 students equally. How many pencils are left?,"var1 = [find] pencils [/find]  # 42, var2 = [find] students [/find]  # 12, var3 = [divide] var1, var2 [/divide]  # 42 / 12 = 3.5, var3 = [round_down] var3 [/round_down]  # round down 3.5  = 3, var4 = [multiply] var2, var3 [/multiply]  # 12 * 3 = 36, var5 = [subtract] var1, var4 [/subtract]  # 42 - 36 = 6, [return] var5 [/return]  # 6 "
Karen is packing equal quantities of pretzels and crackers for snacks. Karen bags the pretzels in groups of 5 and the crackers in groups of 7. What is the smallest number of crackers that she can pack?,"var1 = [find] ""pretzels group"" [/find]  # 5, var2 = [find] ""crackers group"" [/find]  # 7, var3 = [find_lcm] var1, var2 [/find_lcm]  # [LCM] 5,7 [/LCM]  = 35, [return] var3 [/return]  # 35 "
"He also has a section filled with short story booklets. If each booklet has 9 pages and there are 49 booklets in the short story section, how many pages will Jack need to go through if he plans to read them all?","var1 = [find] pages per booklet [/find]  # 9, var2 = [find] number of booklets [/find]  # 49, var1 = [multiply] var1, var2 [/multiply]  # 9 * 49 = 441, [return] var1 [/return]  # 441 "
"Dave had 10 video games but 2 of them weren't working. If he wanted to sell the working games for $4 each, how much money could he earn?","var1 = [find] video games [/find]  # 10, var2 = [find] not working video games [/find]  # 2, var3 = [subtract] var1, var2 [/subtract]  # 10 - 2 = 8, var4 = [find] dollars per game [/find]  # 4, var5 = [multiply] var3, var4 [/multiply]  # 8 * 4 = 32, [return] var5 [/return]  # 32 "
"Jane can arrange 16 vases of flowers in a day. If there are 248 vases of flowers to be arranged, how many vases of flowers will she arrange on the last day?","var1 = [find] vases of flowers to arrange [/find]  # 248, var2 = [find] vases per day [/find]  # 16, var3 = [divide] var1, var2 [/divide]  # 248 / 16 = 15.5, var3 = [round_down] var3 [/round_down]  # round down 15.5  = 15, var4 = [multiply] var2, var3 [/multiply]  # 16 * 15 = 240, var5 = [subtract] var1, var4 [/subtract]  # 248 - 240 = 8, [return] var5 [/return]  # 8 "
"The group then went on to check out the houses along Broadway Street and the scary Werewolf Avenue. After the long walk, they decided to count their candy again. If Mary has 5 chewing gums, Sam has 10 chewing gums and Sue has 15 chewing gums, how many chewing gums did the three have in all?","var1 = [find] Mary chewing gums [/find]  # 5, var2 = [find] Sam chewing gums [/find]  # 10, var1 = [add] var1, var2 [/add]  # 5 + 10 = 15, var2 = [find] Sue chewing gums [/find]  # 15, var1 = [add] var1, var2 [/add]  # 15 + 15 = 30, [return] var1 [/return]  # 30 "
"Mike made ninety dollars mowing lawns over the summer. If he spent forty-five dollars buying new mower blades, how many five dollar games could he buy with the money he had left?","var1 = [find] money made [/find]  # 90, var2 = [find] money spent [/find]  # 45, var1 = [subtract] var1, var2 [/subtract]  # 90 - 45 = 45, var2 = [find] price of game [/find]  # 5, var3 = [divide] var1, var2 [/divide]  # 45 / 5 = 9, [return] var3 [/return]  # 9 "
"Amy had 180 video games. If she placed the games into 9 different stacks, how many games would be in each stack?","var1 = [find] video games [/find]  # 180, var2 = [find] stacks [/find]  # 9, var3 = [divide] var1, var2 [/divide]  # 180 / 9 = 20, [return] var3 [/return]  # 20 "
"Joe, Susie's brother, collected all 94 trading cards scattered in his room and placed them in boxes. If a full box can hold a maximum of 8 cards, how many cards are there in the unfilled box?","var1 = [find] trading cards [/find]  # 94, var2 = [find] cards per box [/find]  # 8, var3 = [divide] var1, var2 [/divide]  # 94 / 8 = 11 with a remainder of 6, var4 = [find] remainder [/find]  # 6, [return] var4 [/return]  # 6 "
"For a birthday party Cody bought thirty regular sodas and five diet sodas. If his fridge would only hold seven on each shelf, how many shelves would he fill up?","var1 = [find] regular sodas [/find]  # 30, var2 = [find] diet sodas [/find]  # 5, var1 = [add] var1, var2 [/add]  # 30 + 5 = 35, var2 = [find] shelf capacity [/find]  # 7, var3 = [divide] var1, var2 [/divide]  # 35 / 7 = 5, [return] var3 [/return]  # 5 "
Jose has 28 chickens and 18 ducks. How many fowls does he have?,"var1 = [find] chickens [/find]  # 28, var2 = [find] ducks [/find]  # 18, var3 = [add] var1, var2 [/add]  # 28 + 18 = 46, [return] var3 [/return]  # 46 "
"Each chocolate bar in a box cost $3. If a box had 9 bars total and Wendy sold all but 3 bars, how much money would she have made?","var1 = [find] bars [/find]  # 9, var2 = [find] left bars [/find]  # 3, var3 = [subtract] var1, var2 [/subtract]  # 9 - 3 = 6, var4 = [find] dollars per bar [/find]  # 3, var5 = [multiply] var3, var4 [/multiply]  # 6 * 3 = 18, [return] var5 [/return]  # 18 "
"At the end of the cave, they found a golden chest. If the chest contains 421 diamonds and 377 rubies, how many more diamonds are there than rubies?","var1 = [find] number of diamonds [/find]  # 421, var2 = [find] number of rubies [/find]  # 377, var1 = [subtract] var1, var2 [/subtract]  # 421 - 377 = 44, [return] var1 [/return]  # 44 "
"Annie's friends wanted to make sure that there will be enough utensils to go around. If they already have 10 spoons and 10 forks and they bought 30 more for forks and 20 more spoons, how many utensils do they have available for the party?","var1 = [find] initial spoons [/find]  # 10, var2 = [find] spoons to be added [/find]  # 20, var1 = [add] var1, var2 [/add]  # 10 + 20 = 30, var2 = [find] initial forks [/find]  # 10, var3 = [find] forks to be added [/find]  # 30, var2 = [add] var2, var3 [/add]  # 10 + 30 = 40, var1 = [add] var1, var2 [/add]  # 30 + 40 = 70, [return] var1 [/return]  # 70 "
"Mrs. Wilson, the math teacher, has 18 logic puzzles and 9 visual puzzles that she wants to group into sets for students who finish their tests early. Mrs. Wilson wants each set to be identical, containing the same combination of logic puzzles and visual puzzles, with no puzzles left over. What is the greatest number of sets she can create?","var1 = [find] logic puzzles [/find]  # 18, var2 = [find] visual puzzles [/find]  # 9, var3 = [gcd] var1, var2 [/gcd]  # [gcd] 18, 9 [/gcd]  = 9, [return] var3 [/return]  # 9 "
Kate is 12 years old. His age is 4 times the age of Robbie. Find the age of Robbie.,"var1 = [find] Kate age [/find]  # 12, var2 = [divide] var1, 4 [/divide]  # 12 / 4 = 3, [return] var2 [/return]  # 3 "
While playing a game Frank defeated 6 enemies. Each enemy earned him 9 points. Then he got another 8 points for completing the level. How many points did he earn total?,"var1 = [find] enemies defeated [/find]  # 6, var2 = [find] points per enemy [/find]  # 9, var1 = var1 * var2 # 6 * 9 = 54, var2 = [find] points after level [/find]  # 8, var1 = [add] var1, var2 [/add]  # 54 + 8 = 62, [return] var1 [/return]  # 62 "
"Lana had eleven DS games. If she bought two more games, how many would she have total?","var1 = [find] starting games [/find]  # 11, var2 = [find] new games [/find]  # 2, var1 = [add] var1, var2 [/add]  # 11 + 2 = 13, [return] var1 [/return]  # 13 "
Two of the lights at the local stadium are flickering. They both just flickered at the same time. One of the lights flickers every 7 seconds and the other light flickers every 8 seconds. How many seconds until both lights will flicker at the same time again?,"var1 = [find] flickers every 7 sec [/find]  # 7, var2 = [find] flickers every 8 sec [/find]  # 8, var3 = [lcm] var1,var2 [/lcm]  # [lcm] 7,8 [/lcm]  = 56, [return] var3 [/return]  # 56 "
"For a dinner party, Abraham is creating individual servings of starters. He has 9 carrot sticks and 18 celery sticks. If he wants each serving to be identical, with no food left over, what is the greatest number of servings Abraham can create?","var1 = [find] ""carrot sticks"" [/find]  # 9, var2 = [find] ""celery sticks"" [/find]  # 18, var3 = [find_gcd] var1, var2 [/find_gcd]  # GCD 9,18  = 9, [return] var3 [/return]  # 9 "
Billy was playing basketball with his friend. Billy scored 7 points and his friend scored 9 points. What's the difference between Billy's points and his friend's points?,"var1 = [find] Billy's basketball points [/find]  # 7, var2 = [find] friend's basketball points [/find]  # 9, var1 = [subtract] var2, var1 [/subtract]  # 9 - 7 = 2, [return] var1 [/return]  # 2 "
The woods behind Jerry's house were 6 miles wide and 3 miles long. What is the area of the woods?,"var1 = [find] width [/find]  # 6, var2 = [find] length [/find]  # 3, var3 = [multiply] var1, var2 [/multiply]  # 6 * 3 = 18, [return] var3 [/return]  # 18 "
105 people are going to a movie. 6 people can ride in each car. How many cars are needed to get all 105 people to the movie?,"var1 = [find] number of people [/find]  # 105, var2 = [find] people per car [/find]  # 6, var3 = [divide] var1, var2 [/divide]  # 105 / 6 = 17.5 rounded up to 18 , [return] var3 [/return]  # 18 "
Cade had 87 marbles. He gave 8 to Dylan. How many does he have left?,"var1 = [find] Cade had marbles [/find]  # 87, var2 = [find] gave to Dylan [/find]  # 8, var3 = [subtract] var1, var2 [/subtract]  # 87 - 8 = 79, [return] var3 [/return]  # 79 "
Cindy's mom baked 1215 cookies. Paul's dad baked 1112 cookies. They both brought them to school for a party. How many cookies did they have altogether?,"var1 = [find] cookies baked by Cindy's mom [/find]  # 1215, var2 = [find] cookies baked by Paul's dad [/find]  # 1112, var1 = [add] var1, var2 [/add]  # 1215 + 1112 = 2327, [return] var1 [/return]  # 2327 "
"For the championship game, they faced the powerful Red Team. Wanting redemption, Chuck and his teammates did their best and gave everything that they've got. In the end, they won the game with the final score of 95. If the Red Team scored 76 points, how large was the difference of their scores?","var1 = [find] points scored by Blue Team [/find]  # 95, var2 = [find] points scored by Red Team [/find]  # 76, var1 = [subtract] var1, var2 [/subtract]  # 95 - 76 = 19, [return] var1 [/return]  # 19 "
"A waiter had 47 customers to wait on. If 41 customers left and he got another 20 customers, how many customers would he have?","var1 = [find] starting customers [/find]  # 47, var2 = [find] left customers [/find]  # 41, var1 = [sub] var1, var2 [/sub]  # 47 - 41 = 6, var2 = [find] new customers [/find]  # 20, var1 = [add] var1, var2 [/add]  # 6 + 20 = 26, [return] var1 [/return]  # 26 "
"Bill observed two types of birds in the bushes: sparrows and parrots. While the sparrows were in flocks of 13, the parrots were in flocks of 14. If Bill observed the same total number of sparrows and parrots, what is the smallest number of sparrows that he could have observed?","var1 = [find] sparrows in flocks of 13 [/find]  # 13, var2 = [find] parrots in flocks of 14 [/find]  # 14, var3 = [lcm] var1,var2 [/lcm]  # [lcm] 13,14 [/lcm]  = 182, [return] var3 [/return]  # 182 "
"For the roof, John would need 2 sets of metal bars for support. If each set has 7 metal bars, how many metal bars are there in all?","var1 = [find] number of sets of metal bars [/find]  # 2, var2 = [find] metal bars per set [/find]  # 7, var1 = [multiply] var1, var2 [/multiply]  # 2 * 7 = 14, [return] var1 [/return]  # 14 "
"Rob is very fond of tall structures. He likes collecting pictures and comparing them. Two of his favorite buildings are Chicago's Sears Tower and Dubai's Burj Khalifa. If Burj Khalifa stands at 830 meters high and Sears stands at 527 meters high, how much higher is Burj Khalifa than Sears?","var1 = [find] height of Burj Khalifa [/find]  # 830, var2 = [find] height of Sears Tower [/find]  # 527, var1 = [subtract] var1, var2 [/subtract]  # 830 - 527 = 303, [return] var1 [/return]  # 303 "
"Lana had 72 extra nickels. If she put them into stacks with 8 in each stack, how many stacks could she make?","var1 = [find] nickels [/find]  # 72, var2 = [find] nickels per stack [/find]  # 8, var3 = [divide] var1, var2 [/divide]  # 72 / 8 = 9, [return] var3 [/return]  # 9 "
"One day, Trent and his friends had lunch while sitting at tables of 2. Another day, they had lunch at tables of 8. What is the smallest number of people that could be in the group?","var1 = [find] ""tables of 2"" [/find]  # 2, var2 = [find] ""tables of 8"" [/find]  # 8, var3 = [find_lcm] var1, var2 [/find_lcm]  # [LCM] 2,8 [/LCM]  = 8, [return] var3 [/return]  # 8 "
Jenny was told to clean up her room in fourteen days or she could not go to her best friend's birthday party. It is three days left but Jenny has cleaned up her room. How many days did she spend?,"var1 = [find] total days [/find]  # 14, var2 = [find] left days [/find]  # 3, var3 = [subtract] var1, var2 [/subtract]  # 14 - 3 = 11, [return] var3 [/return]  # 11 "
"Oliver is organizing his books and putting them on shelves. He put 2 books on the first shelf, 6 books on the second shelf, 18 books on the third shelf, and 54 books on the fourth shelf. If this pattern continues, how many books will Oliver put on the fifth shelf?","var1 = [find] books on 1st shelf [/find]  # 2, var2 = [find] multiplier [/find]  # 3, var3 = [find] number of shelves [/find]  # 5, var2 = [raise_to] var2, var3 [/raise_to] , var1 = [multiply] var1, var2 [/multiply] , [return] var1 [/return]  # 162 "
"Brenda, Betty's sister, wanted to have 3 bracelets with star-shaped stones. She also bought 36 star-shaped stones from the local store and gave it to Betty. How many star-shaped stones will there be in each of the bracelet Betty makes for Brenda?","var1 = [find] star-shaped stones [/find]  # 36, var2 = [find] bracelets [/find]  # 3, var1 = [divide] var1, var2 [/divide]  # 36 / 3 = 12, [return] var1 [/return]  # 12 "
"Next on his shopping list are the eggs. If he needs 222 eggs for his cake and his friend Andrew gave him 155, how many more eggs should he buy?","var1 = [find] total eggs needed [/find]  # 222, var2 = [find] current eggs [/find]  # 155, var1 = [subtract] var1, var2 [/subtract]  # 222 - 155 = 67, [return] var1 [/return]  # 67 "
Each bag contains 23 pounds of oranges. How many pounds of oranges are in 45 bags?,"var1 = [find] pounds in each bag [/find]  # 23, var2 = [find] total number of bags [/find]  # 45, var3 = [multiply] var1, var2 [/multiply]  # 23 * 45 = 1035, [return] var3 [/return]  # 1035 "
Peter wants to split a collection of pencils into groups of 11. Peter has 154 pencils. How many groups will be created?,"var1 = [find] pencils [/find]  # 154, var2 = [find] group size [/find]  # 11, var3 = [divide] var1, var2 [/divide]  # 154 / 11 = 14, var4 = [multiply] var3, var2 [/multiply]  # 14 * 11 = 154, var5 = [subtract] var1, var4 [/subtract]  # 154 - 154 = 0, [return] var3 [/return]  # 14 "
Chris gave his 35 friends 12 pieces of candy each. How many pieces of candy did Chris give his friends?,"var1 = [find] friends of Chris [/find]  # 35, var2 = [find] candy per friend [/find]  # 12, var3 = [multiply] var1, var2 [/multiply]  # 35 * 12 = 420, [return] var3 [/return]  # 420 "
Crackers come in packages of 18. Betty ate 45 crackers. How many crackers does she have left?,"var1 = [find] crackers [/find]  # 45, var2 = [find] crackers per package [/find]  # 18, var3 = [divide] var1, var2 [/divide]  # 45 / 18 = 2.5, var4 = [floor] var3 [/floor]  # [floor] 2.5 [/floor]  = 2, var5 = [multiply] var4, var2 [/multiply]  # 2 * 18 = 36, var6 = [subtract] var1, var5 [/subtract]  # 45 - 36 = 9, [return] var6 [/return]  # 9 "
Mrs. Hilt had 43 cents. She bought a pencil for 20 cents and a piece of candy for 5 cents. How much money did she have left?,"var1 = [find] cost of pencil [/find]  # 20 cents, var2 = [find] cost of candy [/find]  # 5 cents, var3 = [find] money Mrs. Hilt had [/find]  # 43 cents, var4 = [subtract] var3, var1 + var2 [/subtract]  # 43 - 20 + 5  = 18, [return] var4 [/return]  # 18 cents "
"John threw a Halloween party where 13 people showed up. If only 6 dressed up, how many people didn't wear costumes?","var1 = [find] total guests [/find]  # 13, var2 = [find] guests in costume [/find]  # 6, var3 = [subtract] var1, var2 [/subtract]  # 13 - 6 = 7, [return] var3 [/return]  # 7 "
"Jerry was playing the ring toss at the carnival. All together he used forty-eight rings. If each game you get six rings, how many games did he play?","var1 = [find] total rings [/find]  # 48, var2 = [find] rings per game [/find]  # 6, var3 = [divide] var1, var2 [/divide]  # 48 / 6 = 8, [return] var3 [/return]  # 8 "
"Last Saturday, Marie sold 425 magazines and 275 newspapers. What is the total number of reading materials she sold?","var1 = [find] sold magazines [/find]  # 425, var2 = [find] sold newspapers [/find]  # 275, var3 = [add] var1, var2 [/add]  # 425 + 275 = 700, [return] var3 [/return]  # 700 "
"A P.E. teacher needs to divide 14 male students and 7 female students into teams, each with the same combination of male students and female students and nobody left out. What is the greatest number of teams that can be formed?","var1 = [find] ""male students"" [/find]  # 14, var2 = [find] ""female students"" [/find]  # 7, var3 = [find_gcd] var1, var2 [/find_gcd]  # GCD 14,7  = 7, [return] var3 [/return]  # 7 "
Paul spent $75. Now he has $11. What's the difference between the number of dollars that he spent and he has now?,"var1 = [find] Paul's spent dollars [/find]  # 75, var2 = [find] Paul's current dollars [/find]  # 11, var1 = [subtract] var1, var2 [/subtract]  # 75 - 11 = 64, [return] var1 [/return]  # 64 "
"Laverne has 20 baseballs and 15 basketballs. If she wants to divide them into identical groups without any balls left over, what is the greatest number of groups Laverne can make?","var1 = [find] ""baseballs"" [/find]  # 20, var2 = [find] ""basketballs"" [/find]  # 15, var3 = [find_gcd] var1, var2 [/find_gcd]  # GCD 20,15  = 5, [return] var3 [/return]  # 5 "
"Debby had 873 quarters. If it costs 3 quarters for each coke from a coke machine, how many could she buy?","var1 = [find] quarters [/find]  # 873, var2 = [find] quarters per coke [/find]  # 3, var3 = [divide] var1, var2 [/divide]  # 873 / 3 = 291, [return] var3 [/return]  # 291 "
A baker sold twelve cakes. Now he has three cakes. How many cakes did the baker have to start with? ,"var1 = [find] current cakes [/find]  # 3, var2 = [find] sold cakes [/find]  # 12, var3 = [add] var1, var2 [/add]  # 3 + 12 = 15, [return] var3 [/return]  # 15 "
Frank was reading through his favorite book. The book had 672 pages and it took Frank 2 days to finish the book. How many pages did he read per day?,"var1 = [find] pages [/find]  # 672, var2 = [find] days to finish the book [/find]  # 2, var3 = [divide] var1, var2 [/divide]  # 672 / 2 = 336, [return] var3 [/return]  # 336 "
Anna's stew recipe calls for 3 kilograms of carrots and 6 kilograms of potatoes. Richard's stew recipe requires 4 kilograms of carrots and 5 kilograms of potatoes. Which recipe has a higher ratio of carrots to potatoes?,"var1 = [find] ""carrots/potatoes ratio in Anna's recipe"" [/find]  # 3/6, var2 = [find] ""carrots/potatoes ratio in Richard's recipe"" [/find]  # 4/5, var1 = [compare] var1, var2 [/compare]  # 3/6 < 4/5, [return] var1 [/return]  # Richard "
"One of his favorites is a book called Encyclopedia of Life and Everything Else. The book has 7 large chapters, each having 566 pages. How many pages does the encyclopedia have in total?","var1 = [find] pages per chapter [/find]  # 566, var2 = [find] number of chapters [/find]  # 7, var1 = [multiply] var1, var2 [/multiply]  # 566 * 7 = 3962, [return] var1 [/return]  # 3962 "
"There are 43 dogs, 72 fish, and 34 cats at my farm. How many pets do I have at my farm?","var1 = [find] dogs [/find]  # 43, var2 = [find] fish [/find]  # 72, var1 = [add] var1, var2 [/add]  # 43 + 72 = 115, var2 = [find] cats [/find]  # 34, var1 = [add] var1, var2 [/add]  # 115 + 34 = 149, [return] var1 [/return]  # 149 "
"Sofia, president of the school student organization, held a meeting to talk about the food being served at the school cafeteria. The first order of business is to discuss whether the students like the food being served at the school. If 383 students said that they like the food and 431 students said they didn't, how many students participated in the discussion?","var1 = [find] students who liked the food [/find]  # 383, var2 = [find] students who didn't like the food [/find]  # 431, var1 = [add] var1, var2 [/add]  # 383 + 431 = 814, [return] var1 [/return]  # 814 "
"Beside the pile of clean white paper was a stack of 700 sheets of used paper. She wants to place it in boxes for recycling. If every box can contain 100 sheets, how many boxes does she need?","var1 = [find] sheets per box [/find]  # 100, var2 = [find] number of sheets [/find]  # 700, var1 = [divide] var2, var1 [/divide]  # 700 / 100 = 7, [return] var1 [/return]  # 7 "
John was drawing super heroes one sheet of scrap paper. He drew fifteen pictures total. If he drew nine on the back. How many heroes did he draw on the front?,"var1 = [find] total pictures [/find]  # 15, var2 = [find] back pictures [/find]  # 9, var3 = [subtract] var1, var2 [/subtract]  # 15 - 9 = 6, [return] var3 [/return]  # 6 "
"For breakfast, Colton bought a muffin for $1.80 and a cup of coffee for $1.40. For lunch, Colton had soup, a salad, and lemonade. The soup cost $2.75, the salad cost $6.70, and the lemonade cost $1.70. How much more money did Colton spend on lunch than on breakfast?","var1 = [find] cost of breakfast [/find]  # 1.80 + 1.40 = 3.20, var2 = [find] cost of lunch [/find]  # 2.75 + 6.70 + 1.70 = 11.15, var3 = [subtract] var2, var1 [/subtract]  # 11.15 - 3.20 = 7.95, [return] var3 [/return]  # 7.95 "
"Amy baked fifty cupcakes for her school's bake sale. If her brother, Todd, ate five of them, how many packages could she make if she put five cupcake in each package?","var1 = [find] cupcakes baked [/find]  # 50, var2 = [find] cupcakes eaten [/find]  # 5, var1 = [subtract] var1, var2 [/subtract]  # 50 - 5 = 45, var2 = [find] cupcakes per package [/find]  # 5, var3 = [divide] var1, var2 [/divide]  # 45 / 5 = 9, [return] var3 [/return]  # 9 "
Ethan and Frank went rowing. Ethan rowed the boat from 10:50 to 11:15. Frank rowed the boat twice as long. How long did the boys row the boat altogether?,"var1 = [find] Ethan's rowing time [/find]  # 25 minutes, var2 = [multiply] var1, 2 [/multiply]  # 25 * 2 = 50, var3 = [add] var1, var2 [/add]  # 25 + 50 = 75, [return] var3 [/return]  # 75 "
"Because of the decision, Sofia asked the students to suggest specific types of food. If 279 students suggested adding mashed potatoes while 234 suggested adding bacon to the menu, how many students participated in the suggestion of new food items?","var1 = [find] mashed potato suggestions [/find]  # 279, var2 = [find] bacon suggestions [/find]  # 234, var1 = [add] var1, var2 [/add]  # 279 + 234 = 513, [return] var1 [/return]  # 513 "
"At a restaurant each adult meal costs $8 and kids eat free. If a group of 11 people came in and 2 were kids, how much would it cost for the group to eat?","var1 = [find] adults [/find]  # 11, var2 = [find] kids [/find]  # 2, var3 = [subtract] var1, var2 [/subtract]  # 11 - 2 = 9, var4 = [find] dollars per meal [/find]  # 8, var5 = [multiply] var3, var4 [/multiply]  # 9 * 8 = 72, [return] var5 [/return]  # 72 "
"Susie's mother collected all family pictures and wanted to place all of them in an album. If an album can contain 20 pictures, how many albums will she need if there are 480 pictures?","var1 = [find] pictures [/find]  # 480, var2 = [find] pictures per album [/find]  # 20, var1 = [divide] var1, var2 [/divide]  # 480 / 20 = 24, [return] var1 [/return]  # 24 "
Last week Howard had 26 dollars. He washed windows over the weekend and now has 52 dollars. How much money did he make washing windows?,"var1 = [find] money before [/find]  # 26, var2 = [find] money after [/find]  # 52, var3 = [subtract] var2, var1 [/subtract]  # 52 - 26 = 26, [return] var3 [/return]  # 26 "
