Unnamed: 0,prompt,summary,fr_prompt,fr_summary
1961,There are sixty-four pigs in the barn. Some more come to join them. Now there are eighty-six pigs. How many pigs came to join them?,"var1 = find(pigs in barn), var2 = find(pigs joined), var3 = subtract(86, var1), CALL, return(var3)","Il y a soixante-quatre cochons dans la grange. D'autres viennent les rejoindre. Maintenant, il y a quatre-vingt-six cochons. Combien de cochons sont venus les rejoindre ?","var1 = trouver(porcs dans la grange), var2 = trouver(porcs joints), var3 = soustraire(86, var1), CALL, return(var3)"
1601,Annette and Caitlin weigh 95 pounds together. Caitlin and Sara weigh 87 pounds together. How much more does Annette weigh than Sara?,"var1 = find(Annette and Caitlin weight), var2 = find(Caitlin and Sara weight), var3 = subtract(var1, var2), return(var3)",Annette et Caitlin pèsent 95 livres ensemble. Caitlin et Sara pèsent 87 livres ensemble. Combien pèse Annette de plus que Sara ?,"var1 = trouver (poids d'Annette et Caitlin), var2 = trouver (poids de Caitlin et Sara), var3 = soustraire (var1, var2), retour (var3)"
1469,"Haley bought 11 new shirts for school. If she returned 6 of them, how many did she end up with?","var1 = find(shirts bought), var2 = find(shirts returned), var3 = subtract(var1, var2), CALL, return(var3)","Haley a acheté 11 nouvelles chemises pour l'école. Si elle en a rendu 6, combien en a-t-elle obtenu ?","var1 = trouver(chemises achetées), var2 = trouver(chemises retournées), var3 = soustraire(var1, var2), CALL, return(var3)"
1748,"Denver the Dog is a famous architect in the city of Animapolis. Together with his engineer friend Wally the Wolf, they decided to build the tallest building ever, the Animus Tower. To make sure the framework of the tower is strongly built, they hired the best builders in town. If they hired 318 beavers and 544 spiders, how many workers in total did they hire to make the framework?","var1 = find(beaver workers), var2 = find(spider workers), var1 = add(var1, var2), CALL, return(var1)","Denver the Dog est un célèbre architecte de la ville d'Animapolis. Avec son ami ingénieur Wally le loup, ils ont décidé de construire le plus haut bâtiment de tous les temps, la tour Animus. Pour s'assurer que la charpente de la tour est solidement construite, ils ont embauché les meilleurs constructeurs de la ville. S'ils ont embauché 318 castors et 544 araignées, combien d'ouvriers au total ont-ils embauchés pour fabriquer la charpente ?","var1 = trouver (travailleurs castors), var2 = trouver (travailleurs araignées), var1 = ajouter (var1, var2), APPEL, retour (var1)"
1840,Angela won a contest. She gets $90 to spend at Puzzle Palace. She bought many wonderful puzzles. She had $12 left. How much did she spend?,"var1 = find(Angela's prize money), var2 = find(Angela's money left), var3 = subtract(var1, var2), CALL, return(var3)",Angela a gagné un concours. Elle obtient 90 $ à dépenser au Puzzle Palace. Elle a acheté de nombreux puzzles merveilleux. Il lui restait 12 $. Combien a-t-elle dépensé ?,"var1 = trouver (le prix d'Angela), var2 = trouver (l'argent restant d'Angela), var3 = soustraire (var1, var2), CALL, return (var3)"
870,"At a company picnic three managers and three employees decided to start a game of volleyball. If they split into three teams, how many people would be on each team?","var1 = find(managers), var2 = find(employees), var1 = add(var1, var2), CALL, var2 = find(teams), var3 = divide(var1, var2), CALL, return(var3)","Lors d'un pique-nique d'entreprise, trois managers et trois employés ont décidé de commencer une partie de volley-ball. S'ils se divisaient en trois équipes, combien de personnes y aurait-il dans chaque équipe ?","var1 = trouver(managers), var2 = trouver(employés), var1 = ajouter(var1, var2), APPEL, var2 = trouver(équipes), var3 = diviser(var1, var2), APPEL, retour(var3)"
1006,"Janet picked 4 tulips and 11 roses to make flower bouquets. If she only used 11 of the flowers though, how many extra flowers did Janet pick? ","var1 = find(tulips), var2 = find(roses), var3 = add(var1, var2), CALL, var4 = subtract(var3, 11), CALL, return(var4)","Janet a cueilli 4 tulipes et 11 roses pour faire des bouquets de fleurs. Si elle n'a utilisé que 11 fleurs, combien de fleurs supplémentaires Janet a-t-elle cueillies ?","var1 = trouver(tulipes), var2 = trouver(roses), var3 = ajouter(var1, var2), APPEL, var4 = soustraire(var3, 11), APPEL, retour(var4)"
1851,"Being concerned with the ecology of lakes, Hazel and her dad returned the youngling fishes they caught. If they took 23 fishes from Lake Ontario and Erie, 30 fishes from Lake Huron and Michigan and 44 from Lake Superior, how many fishes will they bring home with them?","var1 = find(fishes from Ontario and Erie), var2 = find(fishes from Huron and Michigan), var1 = add(var1, var2), CALL, var2 = find(fishes from Superior), var1 = add(var1, var2), CALL, return(var1)","Soucieux de l'écologie des lacs, Hazel et son père ont ramené les jeunes poissons qu'ils avaient pêchés. S'ils ont pris 23 poissons du lac Ontario et du lac Érié, 30 poissons du lac Huron et du lac Michigan et 44 du lac Supérieur, combien de poissons rapporteront-ils chez eux ?","var1 = trouver(poissons de l'Ontario et d'Érié), var2 = trouver(poissons du Huron et du Michigan), var1 = ajouter(var1, var2), CALL, var2 = trouver(poissons du Supérieur), var1 = ajouter(var1, var2) , APPEL, retour(var1)"
1827,Kiera has 14 blue envelopes. She has 6 fewer yellow envelopes than blue envelopes. She has 3 times as many green envelopes as yellow envelopes. How many envelopes does Kiera have in all?,"var1 = find(blue envelopes), var2 = find(yellow envelopes), var3 = multiply(var2, 3), CALL, var4 = add(var1, var2), var5 = add(var4, var3), CALL, return(var5)",Kiera a 14 enveloppes bleues. Elle a 6 enveloppes jaunes de moins que d'enveloppes bleues. Elle a 3 fois plus d'enveloppes vertes que d'enveloppes jaunes. Combien d'enveloppes Kiera a-t-elle en tout ?,"var1 = trouver(enveloppes bleues), var2 = trouver(enveloppes jaunes), var3 = multiplier(var2, 3), APPEL, var4 = ajouter(var1, var2), var5 = ajouter(var4, var3), APPEL, retour(var5 )"
755,Rachel picked three apples from her tree. Now the tree has four apples still on it. How many apples did the tree have to begin with? ,"var1 = find(apples left on tree), var2 = find(apples picked), var3 = add(var1, var2), CALL, return(var3)","Rachel a cueilli trois pommes de son arbre. Maintenant, l'arbre a encore quatre pommes dessus. Combien de pommes l'arbre avait-il au départ ?","var1 = find(pommes laissées sur l'arbre), var2 = find(pommes cueillies), var3 = add(var1, var2), CALL, return(var3)"
720,Melissa scored 109 points in each game. She also got 82 bonus points in each game.How many points did she score in 79 games?,"var1 = find(Game points), var2 = find(Bonus points), var3 = add(var1, var2), CALL, var4 = find(No. of games), var5 = mult(var3, var4), CALL, return(var5)",Melissa a marqué 109 points à chaque match. Elle a également obtenu 82 points bonus à chaque partie. Combien de points a-t-elle marqué en 79 parties ?,"var1 = find(Game points), var2 = find(Bonus points), var3 = add(var1, var2), CALL, var4 = find(No. of games), var5 = mult(var3, var4), CALL, return( var5)"
292,If you had 4 bags with equal number of cookies and 36 cookies in totalHow many cookies does each bag have?,"var1 = find(total cookies), var2 = divide(var1, 4), CALL, return(var2)","Si vous aviez 4 sacs avec un nombre égal de cookies et 36 cookies au total, combien de cookies chaque sac contient-il ?","var1 = trouver (nombre total de cookies), var2 = diviser (var1, 4), APPEL, retourner (var2)"
1297,Kristen notices an identical number of two types of insects in her neighborhood: butterflies and fireflies. She always seems to observe butterflies in groups of 44 and fireflies in groups of 17. What is the smallest number of butterflies that she could have seen?,"var1 = find(""butterflies group""), var2 = find(""fireflies group""), var3 = find_lcm(var1, var2), return(var3)",Kristen remarque un nombre identique de deux types d'insectes dans son voisinage : des papillons et des lucioles. Elle semble toujours observer des papillons par groupe de 44 et des lucioles par groupe de 17. Quel est le plus petit nombre de papillons qu'elle aurait pu voir ?,"var1 = find(""groupe de papillons""), var2 = find(""groupe de lucioles""), var3 = find_lcm(var1, var2), return(var3)"
464,Baker made 14 cakes and 153 pastries. If he sold 8 pastries and 97 cakesHow many more cakes than pastries did baker sell?,"var1 = find(cakes made), var2 = find(pastries made), var3 = find(cakes sold), var4 = find(pastries sold), var5 = subtract(var1, var3), var6 = subtract(var2, var4), var7 = subtract(var3, var4), CALL, return(var7)","Baker a fait 14 gâteaux et 153 pâtisseries. S'il a vendu 8 pâtisseries et 97 gâteaux, combien de gâteaux de plus que de pâtisseries le boulanger a-t-il vendu ?","var1 = trouver(gâteaux faits), var2 = trouver(pâtisseries faites), var3 = trouver(gâteaux vendus), var4 = trouver(pâtisseries vendues), var5 = soustraire(var1, var3), var6 = soustraire(var2, var4), var7 = soustraire(var3, var4), APPEL, retour(var7)"
2391,Jeff has twice as many crayons as Joan. Joan has 12 crayons. How many does Jeff have?,Joan has 12 crayons and Jeff has 2 * 12 = 24 crayons.,Jeff a deux fois plus de crayons que Joan. Joan a 12 crayons. Combien en a Jeff ?,Joan a 12 crayons et Jeff a 2 * 12 = 24 crayons.
783,"In one day a movie store rented out 15 comedies. If the ratio of comedies rented to action movies rented was 3:1, how many action movies were rented?","var1 = find(comedies rented), var2 = divide(var1, 3), CALL, return(var2)","En une journée, un magasin de cinéma a loué 15 comédies. Si le rapport entre les comédies louées et les films d'action loués était de 3:1, combien de films d'action ont été loués ?","var1 = trouver(comédies louées), var2 = diviser(var1, 3), CALL, return(var2)"
792,A clown had sixteen balloons. He gave four away at a party. How many balloons does he still have? ,"var1 = find(total balloons), var2 = find(given away balloons), var3 = subtract(var1, var2), CALL, return(var3)",Un clown avait seize ballons. Il en a offert quatre lors d'une fête. Combien de ballons a-t-il encore ?,"var1 = trouver (total ballons), var2 = trouver (ballons donnés), var3 = soustraire (var1, var2), APPEL, retour (var3)"
1088,A florist needed to use 2 pounds of fertilizer for 9 days and then on the final day use the normal amount plus another 4 pounds. How many pounds of fertilizer will she use all together?,"var1 = find(fertilizer for 9 days), var2 = find(days), var1 = var1 * var2, CALL, var2 = find(fertilizer for final day), var1 = add(var1, var2), CALL, return(var1)","Un fleuriste devait utiliser 2 livres d'engrais pendant 9 jours, puis le dernier jour, utiliser la quantité normale plus 4 livres supplémentaires. Combien de livres d'engrais utilisera-t-elle en tout ?","var1 = find(engrais pour 9 jours), var2 = find(days), var1 = var1 * var2, CALL, var2 = find(engrais pour le dernier jour), var1 = add(var1, var2), CALL, return(var1)"
1337,"Keith has 5530 marbles and 3 pencils. If he shares the marbles among 79 friends, how many marbles does each friend get?","var1 = find(marbles), var2 = find(friends), var3 = divide(var1, var2), CALL, var4 = multiply(var3, var2), CALL, var5 = subtract(var1, var4), CALL, return(var3)","Keith a 5530 billes et 3 crayons. S'il partage les billes entre 79 amis, combien de billes chaque ami reçoit-il ?","var1 = trouver(billes), var2 = trouver(amis), var3 = diviser(var1, var2), APPEL, var4 = multiplier(var3, var2), APPEL, var5 = soustraire(var1, var4), APPEL, retour(var3 )"
683,Paul had 2 books. After selling some in a garage sale he bought 150 new ones. If he has 58 books nowHow many books did he sell?,"var1 = find(Paul books), var2 = find(New books bought), var3 = add(var1, var2), CALL, var4 = find(Paul current books), var5 = sub(var3, var4), CALL, return(var5)","Paul avait 2 livres. Après en avoir vendu dans un vide-grenier, il en a acheté 150 neufs. S'il a 58 livres maintenant, combien de livres a-t-il vendu ?","var1 = find(Paul books), var2 = find(Nouveaux livres achetés), var3 = add(var1, var2), CALL, var4 = find(Paul livres actuels), var5 = sub(var3, var4), CALL, return( var5)"
447,Rachel's tree had 4 apples initially. She picked some apples and now there are 2 apples left on the tree.How many apples did rachel pick?,"var1 = find(initial apples), var2 = find(apples left), var3 = subtract(var1, var2), CALL, return(var3)",L'arbre de Rachel avait initialement 4 pommes. Elle a cueilli des pommes et maintenant il reste 2 pommes sur l'arbre. Combien de pommes Rachel a-t-elle cueillies ?,"var1 = trouver(pommes initiales), var2 = trouver(pommes restantes), var3 = soustraire(var1, var2), CALL, return(var3)"
840,"An airline has 41 pieces of luggage to put away. If each luggage compartment will hold 5 pieces of luggage, how many will be in the compartment that isn't full?","var1 = find(""luggage pieces""), var2 = find(""luggage compartment capacity""), var3 = mod(var1, var2), return(var3)","Une compagnie aérienne a 41 bagages à ranger. Si chaque compartiment à bagages contient 5 bagages, combien y en aura-t-il dans le compartiment qui n'est pas plein ?","var1 = find(""bagages""), var2 = find(""capacité du compartiment à bagages""), var3 = mod(var1, var2), return(var3)"
746,"Allie has 5 math books and 10 science books. If she wants to distribute them evenly among some bookshelves so that each bookshelf has the same combination of math and science books, with no books left over, what is the greatest number of bookshelves Allie can use?","var1 = find(""math books""), var2 = find(""science books""), var3 = find_gcd(var1, var2), return(var3)","Allie a 5 livres de mathématiques et 10 livres de sciences. Si elle veut les répartir uniformément sur certaines étagères afin que chaque étagère contienne la même combinaison de livres de mathématiques et de sciences, sans livres restants, quel est le plus grand nombre d'étagères qu'Allie peut utiliser ?","var1 = find(""livres de mathématiques""), var2 = find(""livres de sciences""), var3 = find_gcd(var1, var2), return(var3)"
1857,"The coach bought 2 extra large pizzas for the team. There were 32 slices of pizza totally. After the team ate some of the slices, there were 7 slices left. How many slices of pizza did the team eat?","var1 = find(total slices), var2 = find(slices left), var3 = subtract(var1, var2), CALL, return(var3)","L'entraîneur a acheté 2 pizzas extra larges pour l'équipe. Il y avait 32 tranches de pizza au total. Après que l'équipe ait mangé quelques-unes des tranches, il restait 7 tranches. Combien de tranches de pizza l'équipe a-t-elle mangées ?","var1 = trouver(tranches totales), var2 = trouver(tranches restantes), var3 = soustraire(var1, var2), CALL, return(var3)"
37,You have read 8 books from the ' crazy silly school ' series. If there are a total of 14 different books in the ' crazy silly school ' seriesHow many more do you still have to read?,"var1 = find(books read), var2 = find(books total), var3 = subtract(var2, var1), CALL, return(var3)","Vous avez lu 8 livres de la série « crazy silly school ». S'il y a au total 14 livres différents dans la série 'l'école folle et idiote', combien vous reste-t-il à lire ?","var1 = trouver(livres lus), var2 = trouver(total de livres), var3 = soustraire(var2, var1), CALL, return(var3)"
1200,There were ten people on the bus. At the next stop three more people got on the bus. How many people are there on the bus now?,"var1 = find(starting people), var2 = find(new people), var1 = add(var1, var2), CALL, return(var1)","Il y avait dix personnes dans le bus. Au prochain arrêt, trois autres personnes sont montées dans le bus. Combien y a-t-il de personnes dans le bus maintenant ?","var1 = trouver(personnes de départ), var2 = trouver(nouvelles personnes), var1 = ajouter(var1, var2), CALL, return(var1)"
516,Every day Ryan spends 6 hours on learning english and 2 hours on learning chinese.How many more hours does he spend on learning english than he does on learning chinese?,"var1 = find(hours spent in learning english), var2 = find(hours spent in learning chinese), var3 = subtract(var1, var2), CALL, return(var3)","Chaque jour, Ryan passe 6 heures à apprendre l'anglais et 2 heures à apprendre le chinois. Combien d'heures de plus passe-t-il à apprendre l'anglais qu'il n'en consacre à apprendre le chinois ?","var1 = trouver(heures passées à apprendre l'anglais), var2 = trouver(heures passées à apprendre le chinois), var3 = soustraire(var1, var2), CALL, return(var3)"
892,Vanessa had to complete 3 pages of homework. Each page had 4 problems on it. How many problems did she have to complete total?,"var1 = find(pages of homework), var2 = find(problems per page), var3 = multiply(var1, var2), CALL, return(var3)",Vanessa a dû remplir 3 pages de devoirs. Chaque page contenait 4 problèmes. Combien de problèmes a-t-elle dû résoudre au total ?,"var1 = trouver(pages de devoirs), var2 = trouver(problèmes par page), var3 = multiplier(var1, var2), CALL, return(var3)"
236,Jerry had 3 books and 4 action figures on a shelf in his room. Later he added 2 more action figures to the shelf.How many more action figures than books were on his shelf?,"var1 = find(books), var2 = find(action figures), var3 = subtract(var2, var1), CALL, return(var3)","Jerry avait 3 livres et 4 figurines articulées sur une étagère dans sa chambre. Plus tard, il a ajouté 2 autres figurines articulées sur l'étagère. Combien y avait-il de plus de figurines articulées que de livres sur son étagère ?","var1 = trouver(livres), var2 = trouver(figurines), var3 = soustraire(var2, var1), CALL, return(var3)"
1177,"Billy bought five boxes of books at a yard sale. If each box had seven books, how many books did he buy?","var1 = find(books per box), var2 = multiply(var1, 5), CALL, return(var2)","Billy a acheté cinq boîtes de livres lors d'un vide-grenier. Si chaque boîte contenait sept livres, combien de livres a-t-il achetés ?","var1 = trouver(livres par boîte), var2 = multiplier(var1, 5), CALL, return(var2)"
2232,"The friends then proceeded to the rest of the houses in their village. However, Sam had to go home earlier. She got her share of candies which are composed of 10 chewing gums, 15 chocolate bars, and 20 assorted fruit candies. How many candies did she get in total?","var1 = find(chewing gums), var2 = find(chocolate bars), var1 = add(var1, var2), CALL, var2 = find(assorted fruit candies), var1 = add(var1, var2), CALL, return(var1)","Les amis se sont ensuite dirigés vers le reste des maisons de leur village. Cependant, Sam devait rentrer chez lui plus tôt. Elle a eu sa part de bonbons composés de 10 chewing-gums, 15 tablettes de chocolat et 20 bonbons aux fruits assortis. Combien de bonbons a-t-elle reçu au total ?","var1 = trouver(chewing-gums), var2 = trouver(barres de chocolat), var1 = ajouter(var1, var2), APPEL, var2 = trouver(bonbons aux fruits assortis), var1 = ajouter(var1, var2), APPEL, retour(var1 )"
317,Bobby ate 33 pieces of candy. Then he ate 4 more. He also ate 14 pieces of chocolate.How many pieces of candy and chocolate did Bobby eat altogether?,"var1 = find(candy eaten), var2 = find(candy added), var3 = add(var1, var2), var4 = find(chocolate eaten), var5 = add(var3, var4), CALL, return(var5)",Bobby a mangé 33 bonbons. Puis il en a mangé 4 de plus. Il a également mangé 14 morceaux de chocolat. Combien de bonbons et de chocolat Bobby a-t-il mangés en tout ?,"var1 = trouver(bonbon mangé), var2 = trouver(bonbon ajouté), var3 = ajouter(var1, var2), var4 = trouver(chocolat mangé), var5 = ajouter(var3, var4), CALL, return(var5)"
2405,Mrs. Hilt had 43 cents. She bought a pencil for 20 cents and a piece of candy for 5 cents. How much money did she have left?,"var1 = find(cost of pencil), var2 = find(cost of candy), var3 = find(money Mrs. Hilt had), var4 = subtract(var3, var1 + var2), CALL, return(var4)",Mme Hilt avait 43 cents. Elle a acheté un crayon pour 20 cents et un bonbon pour 5 cents. Combien d'argent lui restait-il ?,"var1 = trouver (coût du crayon), var2 = trouver (coût des bonbons), var3 = trouver (argent que Mme Hilt avait), var4 = soustraire (var3, var1 + var2), APPEL, retour (var4)"
1571,Josh had $1.80. He paid 45 cents for a candy car. How much change will he get?,"var1 = find(Josh money), var2 = find(candy bar price), var1 = subtract(var1, var2), CALL, return(var1)","Jos avait 1,80 $. Il a payé 45 cents pour une voiture de bonbons. Combien de monnaie recevra-t-il ?","var1 = trouver (Josh money), var2 = trouver (prix de la barre chocolatée), var1 = soustraire (var1, var2), CALL, return (var1)"
1100,"Amanda and Sadie each have a band. Amanda's band plays songs in sets of 2 and Sadie's band plays songs in sets of 9. After performing together, both bands realize that they have played the same number of songs. What is the smallest number of songs each band could have performed?","var1 = find(""Amanda's band sets""), var2 = find(""Sadie's band sets""), var3 = find_lcm(var1, var2), return(var3)","Amanda et Sadie ont chacune un groupe. Le groupe d'Amanda joue des chansons par sets de 2 et le groupe de Sadie joue des chansons par sets de 9. Après avoir joué ensemble, les deux groupes se rendent compte qu'ils ont joué le même nombre de chansons. Quel est le plus petit nombre de chansons que chaque groupe aurait pu interpréter ?","var1 = find(""Les ensembles de bandes d'Amanda""), var2 = find(""Les ensembles de bandes de Sadie""), var3 = find_lcm(var1, var2), return(var3)"
1433,"Sam invited 9 friends to a birthday party, but 6 couldn't come. If he wanted to buy enough cupcakes so each person could have exactly 2, how many should he buy?","var1 = find(invited friends), var2 = find(absent friends), var3 = subtract(var1, var2), CALL, var4 = find(cupcakes per person), var5 = multiply(var3, var4), CALL, return(var5)","Sam a invité 9 amis à une fête d'anniversaire, mais 6 n'ont pas pu venir. S'il voulait acheter suffisamment de cupcakes pour que chaque personne puisse en avoir exactement 2, combien devrait-il en acheter ?","var1 = trouver(amis invités), var2 = trouver(amis absents), var3 = soustraire(var1, var2), APPEL, var4 = trouver(cupcakes par personne), var5 = multiplier(var3, var4), APPEL, retour(var5 )"
1186,A rectangle had a length of 2 inches and a width of 4 inches. What is the area of the rectangle?,"var1 = find(width), var2 = find(length), var3 = multiply(var1, var2), CALL, return(var3)",Un rectangle avait une longueur de 2 pouces et une largeur de 4 pouces. Quelle est l'aire du rectangle ?,"var1 = trouver(largeur), var2 = trouver(longueur), var3 = multiplier(var1, var2), CALL, return(var3)"
2407,Mrs. Hilt reads 5 books a day. How many books does she read in 3 days?,"var1 = find(books read per day), var2 = find(days), var3 = multiply(var1, var2), CALL, return(var3)",Mme Hilt lit 5 livres par jour. Combien de livres lit-elle en 3 jours ?,"var1 = trouver(livres lus par jour), var2 = trouver(jours), var3 = multiplier(var1, var2), CALL, return(var3)"
951,"Isabel baked 3 brownies, but needed 5 total for her party. If she used 5 cups of flour on each one, how much cups of flour does she still need?","var1 = find(brownies), var2 = find(needed brownies), var3 = subtract(var2, var1), CALL, var4 = find(cups per brownie), var5 = multiply(var3, var4), CALL, return(var5)","Isabel a préparé 3 brownies, mais en avait besoin de 5 au total pour sa fête. Si elle a utilisé 5 tasses de farine sur chacune, de combien de tasses de farine a-t-elle encore besoin ?","var1 = trouver(brownies), var2 = trouver(brownies nécessaires), var3 = soustraire(var2, var1), CALL, var4 = trouver(cups per brownie), var5 = multiplier(var3, var4), CALL, return(var5)"
1180,"There are 234 people attending a luncheon. If a table can hold 9 people, how many tables do they need?","var1 = find(people), var2 = find(people per table), var1 = divide(var1, var2), CALL, return(var1)","Il y a 234 personnes qui assistent à un déjeuner. Si une table peut contenir 9 personnes, combien de tables faut-il ?","var1 = trouver(personnes), var2 = trouver(personnes par table), var1 = diviser(var1, var2), CALL, return(var1)"
2262,Jake has 34 fewer balls than Audrey. Audrey has 41 balls. How many balls does Jake have?,"var1 = find(balls Audrey has), var2 = find(balls less than Audrey's balls), var1 = subtract(var1, var2), CALL, return(var1)",Jake a 34 balles de moins qu'Audrey. Audrey a 41 boules. Combien de balles Jake a-t-il ?,"var1 = trouver(boules qu'Audrey a), var2 = trouver(boules inférieures aux boules d'Audrey), var1 = soustraire(var1, var2), APPEL, retour(var1)"
56,Rachel had to complete 2 pages of reading homework and 4 pages of math homework.How many more pages of math homework than reading homework did she have?,"var1 = find(reading homework pages), var2 = find(math homework pages), var3 = subtract(var2, var1), CALL, return(var3)",Rachel devait terminer 2 pages de devoirs de lecture et 4 pages de devoirs de mathématiques. Combien de pages de devoirs de mathématiques de plus que de devoirs de lecture avait-elle ?,"var1 = trouver (lecture des pages de devoirs), var2 = trouver (pages de devoirs de mathématiques), var3 = soustraire (var2, var1), APPEL, retour (var3)"
1505,"Martha's Blossoms sells roses in groups of 9. Across town, Rachel's Blooms sells roses in groups of 19. If a customer wants to buy the same number of roses from both vendors, what is the smallest number of roses the customer will have to buy from each vendor?","var1 = find(""Martha's roses group""), var2 = find(""Rachel's roses group""), var3 = find_lcm(var1, var2), return(var3)","Martha's Blossoms vend des roses par groupes de 9. Dans toute la ville, Rachel's Blooms vend des roses par groupes de 19. Si un client veut acheter le même nombre de roses des deux vendeurs, quel est le plus petit nombre de roses que le client devra acheter chez chaque fournisseur ?","var1 = find(""Groupe des roses de Martha""), var2 = find(""Groupe des roses de Rachel""), var3 = find_lcm(var1, var2), return(var3)"
1352,At the arcade Dave spent forty-three tickets on stuffed tiger. Then he had fifty-five left. How many tickets did Dave have to start with? ,"var1 = find(left tickets), var2 = find(spent tickets), var3 = add(var1, var2), CALL, return(var3)","À l'arcade, Dave a dépensé quarante-trois billets pour un tigre en peluche. Alors il lui en restait cinquante-cinq. Avec combien de billets Dave avait-il au départ ?","var1 = find(tickets restants), var2 = find(tickets dépensés), var3 = add(var1, var2), CALL, return(var3)"
114,Paige was helping her mom plant flowers and together they planted some seeds. They put 10 seeds in each flower bed. If there are 45 flowerbedsHow many seeds did they plant?,"var1 = find(flower beds), var2 = multiply(var1, 10), CALL, return(var2)","Paige aidait sa mère à planter des fleurs et ensemble, elles ont planté des graines. Ils ont mis 10 graines dans chaque plate-bande. S'il y a 45 plates-bandes, combien de graines ont-ils plantées ?","var1 = trouver(parterres de fleurs), var2 = multiplier(var1, 10), CALL, return(var2)"
714,10 red peaches and some more green peaches are in the basket. If there are a total of 15 peaches in the basketHow many green peaches are in the basket?,"var1 = find(Total peaches), var2 = find(Red peaches), var3 = sub(var1, var2), CALL, return(var3)","10 pêches rouges et quelques autres pêches vertes sont dans le panier. S'il y a un total de 15 pêches dans le panier, combien y a-t-il de pêches vertes dans le panier ?","var1 = find(Total des pêches), var2 = find(Pêches rouges), var3 = sub(var1, var2), CALL, return(var3)"
2340,"With the end of the month coming in two days, they decided to sell cookies to the neighboring villages as well. If they sold 23 packs on one village and 28 on the other, how many cookies were they able to sell in the other villages?","var1 = find(1st village cookies), var2 = find(2nd village cookies), var1 = add(var1, var2), CALL, return(var1)","La fin du mois arrivant dans deux jours, ils ont décidé de vendre également des biscuits aux villages voisins. S'ils ont vendu 23 paquets sur un village et 28 sur l'autre, combien de biscuits ont-ils pu vendre dans les autres villages ?","var1 = trouver(biscuits du 1er village), var2 = trouver(biscuits du 2ème village), var1 = ajouter(var1, var2), APPEL, retour(var1)"
477,Bobby had 32 pieces of candy. He ate some pieces of candy. If he has 20 pieces of candy leftHow many pieces of candy did Bobby eat?,"var1 = find(pieces of candy Bobby had), var2 = find(pieces of candy left), var3 = subtract(var1, var2), CALL, return(var3)","Bobby avait 32 bonbons. Il a mangé des bonbons. S'il lui reste 20 bonbons, combien de bonbons Bobby a-t-il mangés ?","var1 = trouver(morceaux de bonbons que Bobby avait), var2 = trouver(morceaux de bonbons restants), var3 = soustraire(var1, var2), CALL, return(var3)"
1281,"At lunch a waiter had 10 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn?","var1 = find(customers), var2 = find(no tip customers), var3 = subtract(var1, var2), CALL, var4 = find(dollars per customer), var5 = multiply(var3, var4), CALL, return(var5)","Au déjeuner, un serveur avait 10 clients et 5 d'entre eux n'ont pas laissé de pourboire. S'il a reçu 3 $ chacun de ceux qui ont donné un pourboire, combien d'argent a-t-il gagné ?","var1 = trouver(clients), var2 = trouver(pas de clients pourboires), var3 = soustraire(var1, var2), APPEL, var4 = trouver(dollars par client), var5 = multiplier(var3, var4), APPEL, retour(var5 )"
1036,"While performing a piece of music, Jacob strikes the cymbals every 7 beats and the triangle is every 2 beats. If he just struck both at the same time, how many beats will pass before he again strikes them at the same time?","var1 = find(cymbals every 7 beats), var2 = find(triangle every 2 beats), var3 = lcm(var1,var2), CALL, return(var3)","Lors de l'exécution d'un morceau de musique, Jacob frappe les cymbales tous les 7 temps et le triangle est tous les 2 temps. S'il vient de frapper les deux en même temps, combien de battements passeront avant qu'il ne les frappe à nouveau en même temps ?","var1 = find(cymbales tous les 7 temps), var2 = find(triangle tous les 2 temps), var3 = lcm(var1,var2), CALL, return(var3)"
1129,For Halloween Frank got ten pounds of candy and Gwen got seven pounds of candy. What is the combined weight they received?,"var1 = find(Frank candy), var2 = find(Gwen candy), var1 = add(var1, var2), CALL, return(var1)","Pour Halloween, Frank a reçu dix livres de bonbons et Gwen a reçu sept livres de bonbons. Quel est le poids combiné qu'ils ont reçu ?","var1 = trouver(Frank candy), var2 = trouver(Gwen candy), var1 = ajouter(var1, var2), CALL, return(var1)"
2284,"Next food item she has to prepare is soup. She needs 280 cups of mushroom soup. If the first team made 90 cups, and the third team made 70 cups, how any cups should the second team prepare in order to meet the required amount of soup?","var1 = find(total cups of mushroom soup needed), var2 = find(cups of soup made by team 1), var3 = find(cups of soup made by team 3), var2 = add(var2, var3), CALL, var1 = subtract(var1, var2), CALL, return(var1)","Le prochain aliment qu'elle doit préparer est la soupe. Elle a besoin de 280 tasses de soupe aux champignons. Si la première équipe a préparé 90 tasses et la troisième équipe 70 tasses, combien de tasses la deuxième équipe devrait-elle préparer pour obtenir la quantité de soupe requise ?","var1 = find(nombre total de tasses de soupe aux champignons nécessaires), var2 = find(tasses de soupe préparées par l'équipe 1), var3 = find(tasses de soupe préparées par l'équipe 3), var2 = add(var2, var3), CALL, var1 = soustraire(var1, var2), APPEL, retour(var1)"
