Unnamed: 0,prompt,summary,fr_prompt,fr_summary
1760,"Last stop in their field trip was the aquarium. Penny identified 35 species of sharks, 15 species of eels and 5 different species of whales. How many species was Penny able to identify?","var1 = find(sharks) # 35, var2 = find(eels) # 15, var1 = add(var1, var2), CALL # 35 + 15 = 50, var2 = find(whales) # 5, var1 = add(var1, var2), CALL # 50 + 5 = 55, return(var1) # 55","Le dernier arrêt de leur visite sur le terrain était l'aquarium. Penny a identifié 35 espèces de requins, 15 espèces d'anguilles et 5 espèces différentes de baleines. Combien d'espèces Penny a-t-elle pu identifier ?","var1 = trouver(requins) # 35, var2 = trouver(anguilles) # 15, var1 = ajouter(var1, var2), CALL # 35 + 15 = 50, var2 = trouver(baleines) # 5, var1 = ajouter(var1, var2), APPEL # 50 + 5 = 55, retour (var1) # 55"
706,Jesse needs a carpet of size 10 square feet to cover her room. If her room is 5 feet longWhat is the width of her room?,"var1 = find(Carpet size) # 10, var2 = find(Room length) # 5, var3 = div(var1, var2), CALL # 10 / 5 = 2, return(var3) # 2",Jessie a besoin d'un tapis de 10 pieds carrés pour couvrir sa chambre. Si sa chambre mesure 5 pieds de long Quelle est la largeur de sa chambre ?,"var1 = find(Taille du tapis) # 10, var2 = find(Longueur de la pièce) # 5, var3 = div(var1, var2), CALL # 10 / 5 = 2, return(var3) # 2"
1022,"A company invited sixty-eight people to a luncheon, but fifty of them didn't show up. If the tables they had held three people each, how many tables do they need?","var1 = find(invited) # 68, var2 = find(no show) # 50, var1 = subtract(var1, var2), CALL # 68 - 50 = 18, var2 = find(people per table) # 3, var3 = divide(var1, var2), CALL # 18 / 3 = 6, return(var3) # 6","Une entreprise a invité soixante-huit personnes à un déjeuner, mais cinquante d'entre elles ne se sont pas présentées. Si les tables qu'ils avaient occupées trois personnes chacune, combien de tables ont-ils besoin ?","var1 = find(invité) # 68, var2 = find(no show) # 50, var1 = subtract(var1, var2), CALL # 68 - 50 = 18, var2 = find(personnes par table) # 3, var3 = diviser (var1, var2), APPEL # 18 / 3 = 6, retour (var3) # 6"
745,Maria stored ninety-three cloves of garlic in the kitchen. She used eighty-six for roast chicken for dinner. How many cloves of garlic does she have left?,"var1 = find(total cloves) # 93, var2 = find(used cloves) # 86, var3 = subtract(var1, var2), CALL # 93 - 86 = 7, return(var3) # 7",Maria a conservé quatre-vingt-treize gousses d'ail dans la cuisine. Elle a utilisé quatre-vingt-six pour le poulet rôti pour le dîner. Combien lui reste-t-il de gousses d'ail ?,"var1 = trouver (girofle total) # 93, var2 = trouver (girofle utilisé) # 86, var3 = soustraire (var1, var2), APPEL # 93 - 86 = 7, retour (var3) # 7"
1775,Adam has five more apples than Jackie. Jackie has nine apples. How many apples does Adam have?,"var1 = find(Jackie's apples) # 9, var2 = find(apples added by Adam) # 5, var3 = add(var1, var2), CALL # 9 + 5 = 14, return(var3) # 14",Adam a cinq pommes de plus que Jackie. Jackie a neuf pommes. Combien de pommes Adam a-t-il ?,"var1 = find(Pommes de Jackie) # 9, var2 = find(pommes ajoutées par Adam) # 5, var3 = add(var1, var2), CALL # 9 + 5 = 14, return(var3) # 14"
1317,"An English teacher would like to divide 10 boys and 15 girls into groups, each with the same combination of boys and girls and nobody left out. What is the greatest number of groups that can be formed?","var1 = find(10 boys) # 10, var2 = find(15 girls) # 15, var3 = gcd(var1,var2), CALL # gcd(10,15) = 5, return(var3) # 5","Un professeur d'anglais aimerait diviser 10 garçons et 15 filles en groupes, chacun avec la même combinaison de garçons et de filles et personne n'est exclu. Quel est le plus grand nombre de groupes pouvant être formés ?","var1 = find(10 garçons) # 10, var2 = find(15 filles) # 15, var3 = gcd(var1,var2), CALL # gcd(10,15) = 5, return(var3) # 5"
513,"Jack received 10 emails in the morning, 7 emails in the afternoon and 17 emails in the evening.How many more emails did Jack receive in the morning than in the afternoon?","var1 = find(morning emails) # 10, var2 = find(afternoon emails) # 7, var3 = subtract(var1, var2), CALL # 10 - 7 = 3, return(var3) # 3","Jack a reçu 10 e-mails le matin, 7 e-mails l'après-midi et 17 e-mails le soir. Combien d'e-mails Jack a-t-il reçus de plus le matin que l'après-midi ?","var1 = find(courriels du matin) # 10, var2 = find(courriels de l'après-midi) # 7, var3 = subtract(var1, var2), CALL # 10 - 7 = 3, return(var3) # 3"
81,There are 6 baskets of peaches. Each basket has 16 red peaches and 18 green peaches.How many red peaches are in the baskets altogether?,"var1 = find(red peaches in a basket) #16, var2 = multiply(var1, 6), CALL # 16 * 6 = 96, return(var2) # 96",Il y a 6 paniers de pêches. Chaque panier contient 16 pêches rouges et 18 pêches vertes. Combien y a-t-il de pêches rouges dans les paniers ?,"var1 = trouver(pêches rouges dans un panier) #16, var2 = multiplier(var1, 6), CALL # 16 * 6 = 96, return(var2) # 96"
2141,Jovana had 5 pounds of shells in her bucket. She added some shells and now has 28 pounds of shells. How many pounds did she add?,"var1 = find(Jovana had shells) # 5, var2 = find(Jovana has shells) # 28, var3 = subtract(var2, var1), CALL # 28 - 5 = 23, return(var3) # 23",Jovana avait 5 livres de coquillages dans son seau. Elle a ajouté quelques coquillages et a maintenant 28 livres de coquillages. Combien de kilos a-t-elle ajouté ?,"var1 = find(Jovana avait des coquilles) # 5, var2 = find(Jovana a des coquilles) # 28, var3 = subtract(var2, var1), CALL # 28 - 5 = 23, return(var3) # 23"
914,"For Halloween Will got fifteen pounds of candy. After giving some to Haley, he had nine pounds left. How many pounds did he give to Haley? ","var1 = find(total candy) # 15, var2 = find(left candy) # 9, var3 = subtract(var1, var2), CALL # 15 - 9 = 6, return(var3) # 6","Pour Halloween, Will a eu quinze livres de bonbons. Après en avoir donné à Haley, il lui restait neuf livres. Combien de livres a-t-il donné à Haley ?","var1 = trouver(bonbon total) # 15, var2 = trouver(bonbon gauche) # 9, var3 = soustraire(var1, var2), APPEL # 15 - 9 = 6, retour(var3) # 6"
2223,Jake read 37 pages of his new book. It has 8 chapters and 95 pages. Jake read 25 more pages later that day. How many pages has he read in all?,"var1 = find(Pages read 1) # 37, var2 = find(Pages read 2) # 25, var3 = add(var1, var2) # 37 + 25 = 62, return(var3) # 62",Jake a lu 37 pages de son nouveau livre. Il comporte 8 chapitres et 95 pages. Jake a lu 25 pages de plus plus tard dans la journée. Combien de pages a-t-il lues en tout ?,"var1 = find(Pages lues 1) # 37, var2 = find(Pages lues 2) # 25, var3 = add(var1, var2) # 37 + 25 = 62, return(var3) # 62"
1670,"A group of 4 children and 3 adults are going to the zoo. Child tickets cost $3, and adult tickets cost $6. How much will the zoo tickets cost in all?","var1 = find(child tickets) # 4 * 3 = 12, var2 = find(adult tickets) # 3 * 6 = 18, var3 = add(var1, var2), CALL # 12 + 18 = 30, return(var3) # 30",Un groupe de 4 enfants et 3 adultes se rend au zoo. Les billets pour enfants coûtent 3 $ et les billets pour adultes coûtent 6 $. Combien coûteront les billets du zoo en tout ?,"var1 = find(tickets enfants) # 4 * 3 = 12, var2 = find(tickets adultes) # 3 * 6 = 18, var3 = add(var1, var2), CALL # 12 + 18 = 30, return(var3) # 30"
150,Shirley sold 25 cases of boxes of trefoils.How many boxes of trefoils does she need to deliver if each case has 14 boxes?,"var1 = find(cases) #25, var2 = multiply(var1, 14), CALL # 25 * 14 = 350, return(var2) #350",Shirley a vendu 25 caisses de boîtes de trèfles. Combien de boîtes de trèfles doit-elle livrer si chaque caisse contient 14 boîtes ?,"var1 = trouver(cases) #25, var2 = multiplier(var1, 14), CALL # 25 * 14 = 350, return(var2) #350"
774,"Mike has 64 action figures he wants to display. If each shelf in his room can hold 8 figures, how many shelves does he need?","var1 = find(action figures) # 64, var2 = find(figures per shelf) # 8, var3 = divide(var1, var2), CALL # 64 / 8 = 8, return(var3) # 8","Mike a 64 figurines qu'il veut exposer. Si chaque étagère de sa chambre peut contenir 8 figurines, de combien d'étagères a-t-il besoin ?","var1 = trouver(figurines d'action) # 64, var2 = trouver(chiffres par étagère) # 8, var3 = diviser(var1, var2), APPEL # 64 / 8 = 8, retour(var3) # 8"
329,Every day Ryan spends a total of 3 hours on learning english and chinese. If he spends 2 hours on learning english everydayHow many hours does he spend on learning chinese?,"var1 = find(total hours) # 3, var2 = find(english hours) # 2, var3 = subtract(var1, var2), CALL # 3 - 2 = 1, return(var3) # 1","Chaque jour, Ryan passe un total de 3 heures à apprendre l'anglais et le chinois. S'il passe 2 heures à apprendre l'anglais tous les jours, combien d'heures passe-t-il à apprendre le chinois ?","var1 = find(heures totales) # 3, var2 = find(heures anglaises) # 2, var3 = subtract(var1, var2), CALL # 3 - 2 = 1, return(var3) # 1"
6,Mary is baking a cake. The recipe calls for 3 cups of sugar 10 cups of flour and 15 cups of salt. She already put in 6 cups of flour.How many more cups of flour does she need to add?,"var1 = find(flour in recipe) #10, var2 = find(flour added) #6, var1 = subtract(var1, var2), CALL # 10-6 = 4, return(var1) # 4",Marie prépare un gâteau. La recette demande 3 tasses de sucre 10 tasses de farine et 15 tasses de sel. Elle a déjà mis 6 tasses de farine. Combien de tasses de farine doit-elle ajouter ?,"var1 = find(farine dans la recette) #10, var2 = find(farine ajoutée) #6, var1 = subtract(var1, var2), CALL # 10-6 = 4, return(var1) # 4"
943,"A magician was selling magic card decks for 2 dollars each. If he started with 5 decks and by the end of the day he had 3 left, how much money did he earn?","var1 = find(decks) # 5, var2 = find(left decks) # 3, var2 = subtract(var1, var2), CALL # 5 - 3 = 2, var3 = find(dollars per deck) # 2, var4 = multiply(var2, var3), CALL # 2 * 2 = 4, return(var4) # 4","Un magicien vendait des jeux de cartes magiques à 2 dollars chacun. S'il a commencé avec 5 decks et qu'à la fin de la journée il en restait 3, combien d'argent a-t-il gagné ?","var1 = trouver(ponts) # 5, var2 = trouver(ponts gauches) # 3, var2 = soustraire(var1, var2), CALL # 5 - 3 = 2, var3 = trouver(dollars par pont) # 2, var4 = multiplier (var2, var3), APPEL # 2 * 2 = 4, retour (var4) # 4"
1463,Cody had a bag of marbles. Later he gave five to his brother. Now Cody has seven marbles. How many marbles did Cody have to start with? ,"var1 = find(current marbles) # 7, var2 = find(given marbles) # 5, var3 = add(var1, var2), CALL # 7 + 5 = 12, return(var3) # 12","Cody avait un sac de billes. Plus tard, il en donna cinq à son frère. Maintenant, Cody a sept billes. Avec combien de billes Cody devait-il commencer ?","var1 = find(billes actuelles) # 7, var2 = find(billes données) # 5, var3 = add(var1, var2), CALL # 7 + 5 = 12, return(var3) # 12"
1902,"A paper bag can hold 16 cookies. If Edgar buys 292 cookies, how many paper bags does he need?","var1 = find(cookies for Edgar) # 292, var2 = find(cookies per bag) # 16, var3 = divide(var1, var2), CALL # 292 / 16 = 18.25, var3 = round_up(var3), CALL # round up(18.25) = 19, return(var3) # 19","Un sac en papier peut contenir 16 biscuits. Si Edgar achète 292 biscuits, combien de sacs en papier lui faut-il ?","var1 = find(cookies for Edgar) # 292, var2 = find(cookies per bag) # 16, var3 = diviser(var1, var2), CALL # 292 / 16 = 18.25, var3 = round_up(var3), CALL # round up (18.25) = 19, retour(var3) # 19"
909,A pet store took ten birds out of a cage and had nine still left inside. How many birds were in the cage to start with? ,"var1 = find(birds left in cage) # 9, var2 = find(birds taken out) # 10, var3 = add(var1, var2), CALL # 9 + 10 = 19, return(var3) # 19",Une animalerie a sorti dix oiseaux d'une cage et il en restait neuf à l'intérieur. Combien y avait-il d'oiseaux dans la cage pour commencer ?,"var1 = find(oiseaux laissés en cage) # 9, var2 = find(oiseaux sortis) # 10, var3 = add(var1, var2), CALL # 9 + 10 = 19, return(var3) # 19"
468,Carol was sending out birthday invitations to 12 friends. She bought 3 packs each one having the same number of invitations.How many invitations are in each pack?,"var1 = find(invitations bought) # 12, var2 = find(number of packs bought) # 3, var3 = find(invitations per pack) # 12 / 3 = 4, CALL # 12 / 3 = 4, return(var3) # 4",Carol envoyait des invitations d'anniversaire à 12 amis. Elle a acheté 3 packs contenant chacun le même nombre d'invitations. Combien y a-t-il d'invitations dans chaque pack ?,"var1 = find(invitations achetées) # 12, var2 = find(nombre de packs achetés) # 3, var3 = find(invitations par pack) # 12 / 3 = 4, CALL # 12 / 3 = 4, return(var3) # 4"
181,There are 7 baskets of peaches. Each basket has 10 red peaches and 2 green peaches.How many green peaches are in the baskets altogether?,"var1 = find(baskets of peaches) #7, var2 = multiply(var1, 2), CALL # 7 * 2 = 14, return(var2) #14",Il y a 7 paniers de pêches. Chaque panier contient 10 pêches rouges et 2 pêches vertes. Combien y a-t-il de pêches vertes dans les paniers ?,"var1 = trouver(paniers de pêches) #7, var2 = multiplier(var1, 2), CALL # 7 * 2 = 14, return(var2) #14"
164,Matthew had 14 crackers and 21 cakes. If Matthew gave equal numbers of crackers and cakes to his 7 friendsHow many crackers and cakes did each person eat?,"var1 = find(crackers) #14, var2 = add(var1, 21), CALL # 14 + 21 = 35, var3 = divide(var2, 7), CALL # 35 / 7 = 5, return(var3) #5",Matthew avait 14 craquelins et 21 gâteaux. Si Matthieu donnait un nombre égal de craquelins et de gâteaux à ses 7 amis Combien de craquelins et de gâteaux chaque personne a-t-elle mangés ?,"var1 = trouver(crackers) #14, var2 = ajouter(var1, 21), CALL # 14 + 21 = 35, var3 = diviser(var2, 7), CALL # 35 / 7 = 5, return(var3) #5"
451,"A grocery store had 30 bottles of regular soda, 8 bottles of diet soda and 41 apples.How many bottles did they have total?","var1 = find(regular soda bottles) # 30, var2 = find(diet soda bottles) # 8, var3 = add(var1, var2), CALL # 30 + 8 = 38, return(var3) # 38","Une épicerie avait 30 bouteilles de soda ordinaire, 8 bouteilles de soda light et 41 pommes. Combien de bouteilles avaient-elles au total ?","var1 = trouver (bouteilles de soda ordinaires) # 30, var2 = trouver (bouteilles de soda light) # 8, var3 = ajouter (var1, var2), APPEL # 30 + 8 = 38, retour (var3) # 38"
490,Ed had 12 more marbles than Doug. Ed lost 20 of his marbles at the playground. If Ed had 17 marblesHow many marbles does Doug have now?,"var1 = find(marbles Ed had) # 17, var2 = find(marbles lost) # 20, var3 = subtract(var1, var2), var4 = find(marbles Doug has) # var3 - 12 = 5, CALL # 17 - 20 - 12 = 5, return(var4) # 5",Ed avait 12 billes de plus que Dog. Et a perdu 20 de ses billes dans la cour de récréation. Si Ed a 17 billes Combien de billes Doug a-t-il maintenant ?,"var1 = trouver(les billes qu'Ed avait) # 17, var2 = trouver(les billes perdues) # 20, var3 = soustraire(var1, var2), var4 = trouver(les billes que Doug a) # var3 - 12 = 5, APPEL # 17 - 20 - 12 = 5, retour(var4) # 5"
1539,"Steve is stacking cups; he put 17 plastic cups in the first stack, 21 plastic cups in the second stack, 25 plastic cups in the third stack, and 29 plastic cups in the fourth stack. If this pattern continues, how many plastic cups will Steve put in the fifth stack?","var1 = find(plastic cups in 1st stack) # 17, var2 = find(plastic cups added per stack) # 4, var3 = find(number of stacks) # 5, var2 = multiply(var2, var3), var1 = add(var1, var2), return(var1) # 33","Steve empile des tasses; il a mis 17 gobelets en plastique dans la première pile, 21 gobelets en plastique dans la deuxième pile, 25 gobelets en plastique dans la troisième pile et 29 gobelets en plastique dans la quatrième pile. Si cette régularité continue, combien de gobelets en plastique Steve mettra-t-il dans la cinquième pile ?","var1 = trouver(gobelets en plastique dans la 1ère pile) # 17, var2 = trouver(gobelets en plastique ajoutés par pile) # 4, var3 = trouver(nombre de piles) # 5, var2 = multiplier(var2, var3), var1 = ajouter( var1, var2), retour(var1) # 33"
1143,"Emily's mom was buying extra school supplies for Emily and her sister. She bought 13 packs of glue sticks total. If she gave Emily 6 packs, how many did her sister get?","var1 = find(packs for Emily) # 6, var2 = find(total packs) # 13, var3 = subtract(var2, var1), CALL # 13 - 6 = 7, return(var3) # 7","La mère d'Emily achetait des fournitures scolaires supplémentaires pour Emily et sa sœur. Elle a acheté 13 paquets de bâtons de colle au total. Si elle a donné 6 paquets à Emily, combien sa sœur en a-t-elle reçu ?","var1 = find(packs for Emily) # 6, var2 = find(total packs) # 13, var3 = subtract(var2, var1), CALL # 13 - 6 = 7, return(var3) # 7"
1774,"Mrs. Heine is buying Valentine's Day treats for her 2 dogs. If she wants to buy them 5 heart biscuits each and a set of puppy boots each, how many items will she buy?","var1 = find(number of dogs) # 2, var2 = find(heart biscuits each dog) # 5, var3 = find(puppy boots each dog) # 1, var4 = multiply(var2, var1), var5 = add(var4, (var1 * var3)), CALL # 2 * 5 + 2 * 1 = 12, return(var5) # 12","Mme Heine achète des friandises pour la Saint-Valentin pour ses 2 chiens. Si elle veut leur acheter 5 biscuits en forme de cœur chacun et un ensemble de bottes pour chiots, combien d'articles achètera-t-elle ?","var1 = trouver(nombre de chiens) # 2, var2 = trouver(coeur biscuits chaque chien) # 5, var3 = trouver(chiot bottes chaque chien) # 1, var4 = multiplier(var2, var1), var5 = ajouter(var4, (var1 * var3)), APPEL # 2 * 5 + 2 * 1 = 12, retour (var5) # 12"
1111,"At a restaurant each adult meal costs $8 and kids eat free. If a group of 11 people came in and 2 were kids, how much would it cost for the group to eat?","var1 = find(adults) # 11, var2 = find(kids) # 2, var3 = subtract(var1, var2), CALL # 11 - 2 = 9, var4 = find(dollars per meal) # 8, var5 = multiply(var3, var4), CALL # 9 * 8 = 72, return(var5) # 72","Au restaurant, chaque repas adulte coûte 8 $ et les enfants mangent gratuitement. Si un groupe de 11 personnes arrivait et que 2 étaient des enfants, combien cela coûterait-il au groupe de manger ?","var1 = trouver(adultes) # 11, var2 = trouver(enfants) # 2, var3 = soustraire(var1, var2), APPEL # 11 - 2 = 9, var4 = trouver(dollars par repas) # 8, var5 = multiplier( var3, var4), APPEL # 9 * 8 = 72, retour (var5) # 72"
1937,"Winter is almost here and most animals are migrating to warmer countries. There are 67 bird families living near the mountain. If 32 bird families flew away for winter, how many bird families were left near the mountain?","var1 = find(bird families near the mountain) # 67, var2 = find(bird families migrated for winter) # 32, var1 = subtract(var1, var2), CALL # 67 - 32 = 35, return(var1) # 35","L'hiver est presque là et la plupart des animaux migrent vers des pays plus chauds. Il y a 67 familles d'oiseaux vivant près de la montagne. Si 32 familles d'oiseaux se sont envolées pour l'hiver, combien de familles d'oiseaux sont restées près de la montagne ?","var1 = trouver(familles d'oiseaux près de la montagne) # 67, var2 = trouver(familles d'oiseaux migrées pour l'hiver) # 32, var1 = soustraire(var1, var2), APPEL # 67 - 32 = 35, retour(var1) # 35"
2286,"Mayor Harvey wanted to add color to the party. He bought 7 flowers each representing the 7 colors of the rainbow. If he had 70 bouquets of flowers for each color, how many bouquets are there in all?","var1 = find(number of colors) # 7, var2 = find(bouquets per color) # 70, var1 = multiply(var1, var2), CALL # 7 * 70 = 490, return(var1) # 490","Le maire Harvey voulait ajouter de la couleur à la fête. Il a acheté 7 fleurs représentant chacune les 7 couleurs de l'arc-en-ciel. S'il avait 70 bouquets de fleurs de chaque couleur, combien y a-t-il de bouquets en tout ?","var1 = find(nombre de couleurs) # 7, var2 = find(bouquets par couleur) # 70, var1 = multiplier(var1, var2), CALL # 7 * 70 = 490, return(var1) # 490"
1940,Mrs. Hilt is baking bread. She needs 5 cups of flour to bake two loaves of bread. How much flour will she need to make one loaf of bread?,"var1 = find(flour needed to bake two loaves) # 5, var2 = find(loaves) # 2, var3 = divide(var1, var2), CALL # 5 / 2 = 2.5, return(var3) # 2.5",Mme Hilt fait du pain. Elle a besoin de 5 tasses de farine pour cuire deux miches de pain. De combien de farine aura-t-elle besoin pour faire une miche de pain ?,"var1 = find(farine nécessaire pour cuire deux pains) # 5, var2 = find(pains) # 2, var3 = diviser(var1, var2), CALL # 5 / 2 = 2.5, return(var3) # 2.5"
1357,"Tiffany was buying sodas for her and her friends. They needed nine sodas, but Tiffany bought seven extra. How many did she buy?","var1 = find(needed sodas) # 9, var2 = find(extra sodas) # 7, var3 = add(var1, var2), CALL # 9 + 7 = 16, return(var3) # 16","Tiffany achetait des sodas pour elle et ses amis. Ils avaient besoin de neuf sodas, mais Tiffany en a acheté sept supplémentaires. Combien en a-t-elle acheté ?","var1 = find(besoins sodas) # 9, var2 = find(extra sodas) # 7, var3 = add(var1, var2), CALL # 9 + 7 = 16, return(var3) # 16"
1855,"Isabella's hair is 18 inches long. If she gets a haircut and now her hair is 9 inches long, how much of Isabella's hair got cut off?","var1 = find(Isabella's hair was long) # 18, var2 = find(Isabella's hair is long) # 9, var3 = subtract(var1, var2), CALL # 18 - 9 = 9, return(var3) # 9","Les cheveux d'Isabella mesurent 18 pouces de long. Si elle se fait couper les cheveux et que ses cheveux mesurent maintenant 9 pouces de long, combien de cheveux d'Isabella ont été coupés ?","var1 = trouver(les cheveux d'Isabelle étaient longs) # 18, var2 = trouver(les cheveux d'Isabelle sont longs) # 9, var3 = soustraire(var1, var2), APPEL # 18 - 9 = 9, retour(var3) # 9"
1646,Kyle bought 3 presents. The first present cost $18. The second present cost $7 more than the first. The third present cost $11 less than the first. How much did Kyle pay for all 3 presents?,"var1 = find(first present cost) # 18, var2 = add(var1, 7) # 18 + 7 = 25, var3 = subtract(var1, 11) # 18 - 11 = 7, var4 = add(var1, var2) # 18 + 25 = 43, var5 = add(var4, var3) # 43 + 7 = 50, return(var5) # 50",Kyle a acheté 3 cadeaux. Le premier cadeau a coûté 18 $. Le deuxième cadeau a coûté 7 $ de plus que le premier. Le troisième cadeau a coûté 11 $ de moins que le premier. Combien Kyle a-t-il payé pour les 3 cadeaux ?,"var1 = trouver(premier coût actuel) # 18, var2 = ajouter(var1, 7) # 18 + 7 = 25, var3 = soustraire(var1, 11) # 18 - 11 = 7, var4 = ajouter(var1, var2) # 18 + 25 = 43, var5 = addition(var4, var3) # 43 + 7 = 50, retour(var5) # 50"
327,A book has 31 chapters. Each chapter is 61 pages long.How many pages does the book have altogether?,"var1 = find(chapters) # 31, var2 = find(pages per chapter) # 61, var3 = multiply(var1, var2), CALL # 31 * 61 = 1891, return(var3) # 1891",Un livre comporte 31 chapitres. Chaque chapitre compte 61 pages. Combien de pages le livre compte-t-il en tout ?,"var1 = trouver(chapitres) # 31, var2 = trouver(pages par chapitre) # 61, var3 = multiplier(var1, var2), APPEL # 31 * 61 = 1891, retour(var3) # 1891"
442,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 25 inches. The frog jumped 32 inches farther than the grasshopper and the mouse jumped 26 inches lesser than the frog.How far did the mouse jump?","var1 = find(jump of grasshopper) # 25, var2 = find(additional jump by frog) # 32, var3 = add(var1, var2), var4 = find(difference in jump between frog and mouse) # 26, var5 = subtract(var3, var4), CALL # 25 + 32 = 57, 57 - 26 = 31, return(var5) # 31","La sauterelle, la grenouille et la souris ont fait un concours de sauts. La sauterelle a sauté de 25 pouces. La grenouille a sauté 32 pouces de plus que la sauterelle et la souris a sauté 26 pouces de moins que la grenouille. À quelle distance la souris a-t-elle sauté ?","var1 = trouver(saut de sauterelle) # 25, var2 = trouver(saut supplémentaire par grenouille) # 32, var3 = ajouter(var1, var2), var4 = trouver(différence de saut entre grenouille et souris) # 26, var5 = soustraire (var3, var4), APPEL # 25 + 32 = 57, 57 - 26 = 31, retour (var5) # 31"
1461,"While playing a game Sam had ninety-two points. If he scored another three points, how many points would he have total?","var1 = find(starting points) # 92, var2 = find(new points) # 3, var1 = add(var1, var2), CALL # 92 + 3 = 95, return(var1) # 95","En jouant à un jeu, Sam avait quatre-vingt-douze points. S'il marquait encore trois points, combien de points aurait-il au total ?","var1 = find(points de départ) # 92, var2 = find(nouveaux points) # 3, var1 = add(var1, var2), CALL # 92 + 3 = 95, return(var1) # 95"
2384,"Across the river, he fell into a hole. To get out, he needs to fill it with 823 gallons of water. If the hole initially has 676 gallons, how much water does he need to fill it?","var1 = find(total water needed) # 823 gal., var2 = find(current water in the hole) # 676 gal., var1 = subtract(var1, var2), CALL # 823 - 676 = 147 gal., return(var1) # 147 gal.","De l'autre côté de la rivière, il est tombé dans un trou. Pour sortir, il doit le remplir de 823 gallons d'eau. Si le trou a initialement 676 gallons, combien d'eau a-t-il besoin pour le remplir ?","var1 = trouver (eau totale nécessaire) # 823 gal., var2 = trouver (eau actuelle dans le trou) # 676 gal., var1 = soustraire (var1, var2), CALL # 823 - 676 ​​= 147 gal., retour (var1 ) # 147 gal."
832,Janet's dad took the family out to eat for her birthday. There were 10 people total. There were 8 kids and everyone else was an adult. How many adults were there?,"var1 = find(total) # 10, var2 = find(kids) # 8, var3 = subtract(var1, var2), CALL # 10 - 8 = 2, return(var3) # 2",Le père de Janet a emmené la famille manger pour son anniversaire. Il y avait 10 personnes au total. Il y avait 8 enfants et tout le monde était un adulte. Combien y avait-il d'adultes ?,"var1 = trouver(total) # 10, var2 = trouver(enfants) # 8, var3 = soustraire(var1, var2), APPEL # 10 - 8 = 2, retour(var3) # 2"
1748,"Denver the Dog is a famous architect in the city of Animapolis. Together with his engineer friend Wally the Wolf, they decided to build the tallest building ever, the Animus Tower. To make sure the framework of the tower is strongly built, they hired the best builders in town. If they hired 318 beavers and 544 spiders, how many workers in total did they hire to make the framework?","var1 = find(beaver workers) # 318, var2 = find(spider workers) # 544, var1 = add(var1, var2), CALL # 318 + 544 = 862, return(var1) # 862","Denver the Dog est un célèbre architecte de la ville d'Animapolis. Avec son ami ingénieur Wally le loup, ils ont décidé de construire le plus haut bâtiment de tous les temps, la tour Animus. Pour s'assurer que la charpente de la tour est solidement construite, ils ont embauché les meilleurs constructeurs de la ville. S'ils ont embauché 318 castors et 544 araignées, combien d'ouvriers au total ont-ils embauchés pour fabriquer la charpente ?","var1 = trouver (travailleurs castors) # 318, var2 = trouver (travailleurs araignées) # 544, var1 = ajouter (var1, var2), APPEL # 318 + 544 = 862, retour (var1) # 862"
1199,"Virginia had 13 Sweettarts. If Virginia gave equal numbers of Sweettarts to her 4 friends and then she ate what was left, how many Sweettarts did each person eat?","var1 = find(Sweettarts) # 13, var2 = find(friends) # 4, var3 = divide(var1, var2), CALL # 13 / 4 = 3.25, var4 = floor(var3), CALL # floor(3.25) = 3, var5 = multiply(var4, var2), CALL # 3 * 4 = 12, var6 = subtract(var1, var5), CALL # 13 - 12 = 1, return(var4) # 3","Virginia avait 13 Sweettarts. Si Virginie a donné un nombre égal de Sweettarts à ses 4 amis et qu'elle a ensuite mangé ce qui restait, combien de Sweettarts chaque personne a-t-elle mangées ?","var1 = find(Sweettarts) # 13, var2 = find(friends) # 4, var3 = diviser(var1, var2), CALL # 13 / 4 = 3.25, var4 = floor(var3), CALL # floor(3.25) = 3 , var5 = multiplier(var4, var2), CALL # 3 * 4 = 12, var6 = soustraire(var1, var5), CALL # 13 - 12 = 1, return(var4) # 3"
86,Faye was placing her pencils into rows with 22 pencils in each row. She had 6 packs of pencils each one having 14 pencils.How many pencils does she have?,"var1 = find(pencils in a pack) #14, var2 = multiply(var1, 6), CALL # 14 * 6 = 84, return(var2) # 84",Faye plaçait ses crayons en rangées avec 22 crayons dans chaque rangée. Elle avait 6 paquets de crayons chacun contenant 14 crayons. Combien de crayons a-t-elle ?,"var1 = find(crayons dans un pack) #14, var2 = multiplier(var1, 6), CALL # 14 * 6 = 84, return(var2) # 84"
2359,The ratio of the length of Joey's rope to Chad's rope is 8:3. Joey's rope is 56 cm long. How long is Chad's rope?,"var1 = find(Joey rope length) # 56, var2 = find(Joey to Chad ratio) # 8, var3 = find(Chad to Joey ratio) # 3, var4 = multiply(var1, var3), var5 = divide(var4, var2), return(var5) # 21",Le rapport entre la longueur de la corde de Joey et celle de Chad est de 8:3. La corde de Joey mesure 56 cm de long. Quelle est la longueur de la corde de Chad ?,"var1 = find(Joey rope length) # 56, var2 = find(Joey to Chad ratio) # 8, var3 = find(Tchad to Joey ratio) # 3, var4 = multiplier(var1, var3), var5 = diviser(var4, var2), retour(var5) # 21"
